Episodio,Tiempo(s),RecompensaTotal,Resultado
320,3.12,3.23,EXITO
340,3.95,3.15,EXITO
316,3.29,1.21,EXITO
316,3.39,2.18,EXITO
316,3.47,3.18,EXITO
318,2.74,0.98,EXITO
318,2.94,1.94,EXITO
338,2.15,1.25,EXITO
338,2.25,2.21,EXITO
338,2.35,3.22,EXITO
268,0.50,1.11,EXITO
341,0.40,1.07,EXITO
288,2.19,1.13,EXITO
288,2.27,2.17,EXITO
288,2.35,3.19,EXITO
328,1.58,0.97,EXITO
328,1.68,1.97,EXITO
321,2.60,1.22,EXITO
321,2.70,2.21,EXITO
321,2.80,3.17,EXITO
329,2.29,1.09,EXITO
157,2.85,1.09,EXITO
329,2.47,2.13,EXITO
157,2.95,2.05,EXITO
157,3.03,3.05,EXITO
343,2.38,1.01,EXITO
323,2.40,1.18,EXITO
343,2.48,1.98,EXITO
323,2.50,2.22,EXITO
343,2.56,2.98,EXITO
323,2.58,3.23,EXITO
320,2.38,1.29,EXITO
340,3.30,1.21,EXITO
342,1.61,1.07,EXITO
320,2.46,2.29,EXITO
340,3.38,2.20,EXITO
342,1.69,2.07,EXITO
299,4.82,1.01,EXITO
346,0.30,1.03,EXITO
320,2.58,3.24,EXITO
320,2.60,1.24,EXITO
299,4.90,2.05,EXITO
342,1.81,3.02,EXITO
299,4.98,3.07,EXITO
320,2.70,2.28,EXITO
320,2.78,3.28,EXITO
269,2.22,1.07,EXITO
313,3.65,1.23,EXITO
313,3.73,2.23,EXITO
269,2.42,2.03,EXITO
313,3.83,3.19,EXITO
326,1.26,1.06,EXITO
326,1.38,2.02,EXITO
331,1.83,1.19,EXITO
160,1.69,1.10,EXITO
319,4.02,1.17,EXITO
331,1.91,2.19,EXITO
160,1.79,2.10,EXITO
322,0.86,0.99,EXITO
319,4.12,2.13,EXITO
331,2.01,3.16,EXITO
319,4.20,3.13,EXITO
322,0.96,1.99,EXITO
330,2.73,1.27,EXITO
330,2.81,2.29,EXITO
291,3.08,1.00,EXITO
291,3.18,1.99,EXITO
330,2.93,3.24,EXITO
291,3.28,2.95,EXITO
322,0.56,1.17,EXITO
328,1.01,1.06,EXITO
323,2.21,1.15,EXITO
328,1.15,2.02,EXITO
347,2.26,1.00,EXITO
347,2.36,1.96,EXITO
324,3.42,1.17,EXITO
323,0.22,1.11,EXITO
347,2.44,2.96,EXITO
301,2.31,1.21,EXITO
324,3.52,2.13,EXITO
324,3.60,3.13,EXITO
301,2.41,2.17,EXITO
301,2.51,3.18,EXITO
345,2.75,1.17,EXITO
345,2.83,2.18,EXITO
342,3.01,1.14,EXITO
324,1.59,1.21,EXITO
342,3.09,2.18,EXITO
345,2.95,3.13,EXITO
324,1.69,2.21,EXITO
342,3.17,3.19,EXITO
324,1.79,3.18,EXITO
326,0.68,1.26,EXITO
294,1.82,0.98,EXITO
162,2.34,1.10,EXITO
348,0.36,1.15,EXITO
162,2.44,2.14,EXITO
294,1.94,2.03,EXITO
162,2.52,3.15,EXITO
294,2.02,3.04,EXITO
271,3.26,1.04,EXITO
333,2.58,1.02,EXITO
327,0.33,1.17,EXITO
271,3.36,2.08,EXITO
333,2.66,2.02,EXITO
271,3.44,3.08,EXITO
333,2.78,2.98,EXITO
279,3.76,1.11,EXITO
279,3.84,2.11,EXITO
350,1.74,1.12,EXITO
279,3.94,3.07,EXITO
350,1.88,2.08,EXITO
327,1.16,1.06,EXITO
327,1.26,2.07,EXITO
316,4.02,1.07,EXITO
316,4.10,2.08,EXITO
324,2.26,1.20,EXITO
316,4.20,3.04,EXITO
324,2.36,2.20,EXITO
282,0.34,1.06,EXITO
324,2.51,1.17,EXITO
324,2.46,3.25,EXITO
324,2.61,2.22,EXITO
324,2.69,3.22,EXITO
330,3.05,1.10,EXITO
330,3.15,2.10,EXITO
330,3.25,3.15,EXITO
319,0.89,1.28,EXITO
304,3.20,1.10,EXITO
304,3.28,2.10,EXITO
297,2.13,1.15,EXITO
297,2.21,2.15,EXITO
304,3.38,3.06,EXITO
297,2.33,3.10,EXITO
328,2.44,1.20,EXITO
326,1.31,1.02,EXITO
328,2.52,2.21,EXITO
326,1.41,2.03,EXITO
328,2.64,3.16,EXITO
345,3.61,1.14,EXITO
165,2.94,1.10,EXITO
336,2.63,0.96,EXITO
274,2.70,1.07,EXITO
345,3.69,2.13,EXITO
165,3.02,2.11,EXITO
274,2.78,2.07,EXITO
336,2.73,2.01,EXITO
345,3.79,3.09,EXITO
165,3.12,3.15,EXITO
336,2.81,3.02,EXITO
274,2.88,3.03,EXITO
283,2.02,1.02,EXITO
329,2.34,1.25,EXITO
283,2.12,1.98,EXITO
306,0.82,1.08,EXITO
329,2.44,2.21,EXITO
306,0.92,2.09,EXITO
283,2.22,2.99,EXITO
329,2.54,3.22,EXITO
327,2.21,1.18,EXITO
333,1.63,1.13,EXITO
333,1.71,2.14,EXITO
352,3.01,1.13,EXITO
352,3.11,2.09,EXITO
352,3.21,3.09,EXITO
300,1.44,1.04,EXITO
308,0.44,1.09,EXITO
300,1.54,2.09,EXITO
300,1.62,3.09,EXITO
331,1.53,1.03,EXITO
331,1.63,2.03,EXITO
328,2.04,1.19,EXITO
333,0.21,1.04,EXITO
328,2.14,2.21,EXITO
328,2.24,3.17,EXITO
328,1.80,1.08,EXITO
328,1.88,2.11,EXITO
328,1.96,3.11,EXITO
355,1.51,1.06,EXITO
355,1.59,2.06,EXITO
334,0.46,1.17,EXITO
332,2.17,1.21,EXITO
355,1.71,3.02,EXITO
332,2.25,2.21,EXITO
286,2.30,1.14,EXITO
335,2.08,1.18,EXITO
286,2.38,2.15,EXITO
332,2.35,3.18,EXITO
335,2.16,2.18,EXITO
309,1.77,1.04,EXITO
338,2.72,1.21,EXITO
309,1.85,2.04,EXITO
286,2.50,3.10,EXITO
168,2.78,1.25,EXITO
335,2.28,3.14,EXITO
338,2.80,2.25,EXITO
168,2.86,2.26,EXITO
335,0.24,1.14,EXITO
309,1.97,2.99,EXITO
168,2.98,3.21,EXITO
348,3.04,1.05,EXITO
331,0.55,1.07,EXITO
348,3.14,2.09,EXITO
276,3.16,1.12,EXITO
348,3.22,3.09,EXITO
276,3.28,2.07,EXITO
276,3.36,3.08,EXITO
303,2.36,1.24,EXITO
303,2.48,2.20,EXITO
331,1.53,1.05,EXITO
331,1.65,2.01,EXITO
338,0.94,1.05,EXITO
338,1.06,2.06,EXITO
336,1.77,1.17,EXITO
334,0.52,1.17,EXITO
335,2.08,1.16,EXITO
336,1.87,2.14,EXITO
336,1.95,3.14,EXITO
332,1.79,1.12,EXITO
335,2.28,2.11,EXITO
332,1.87,2.11,EXITO
358,2.50,1.12,EXITO
339,2.20,1.21,EXITO
332,1.97,3.07,EXITO
288,2.27,1.25,EXITO
339,2.30,2.17,EXITO
358,2.60,2.09,EXITO
288,2.37,2.29,EXITO
171,2.17,1.21,EXITO
339,2.38,3.18,EXITO
358,2.68,3.09,EXITO
288,2.45,3.29,EXITO
171,2.27,2.26,EXITO
305,1.90,1.12,EXITO
305,1.98,2.11,EXITO
305,2.08,3.07,EXITO
340,1.91,1.26,EXITO
279,2.62,1.16,EXITO
340,1.99,2.26,EXITO
279,2.72,2.17,EXITO
340,2.11,3.22,EXITO
279,2.80,3.21,EXITO
312,3.37,1.24,EXITO
312,3.47,2.24,EXITO
291,1.02,1.23,EXITO
312,3.57,3.20,EXITO
351,3.30,1.24,EXITO
291,1.12,2.24,EXITO
351,3.38,2.25,EXITO
351,3.50,3.20,EXITO
334,1.62,1.09,EXITO
335,2.00,1.30,EXITO
293,0.20,1.03,EXITO
334,1.74,2.05,EXITO
335,2.12,2.26,EXITO
335,2.20,3.26,EXITO
333,3.46,1.12,EXITO
173,1.76,1.03,EXITO
361,1.86,1.12,EXITO
173,1.84,2.03,EXITO
333,3.54,2.12,EXITO
361,1.96,2.08,EXITO
333,3.64,3.08,EXITO
173,1.96,2.99,EXITO
361,2.06,3.08,EXITO
342,2.72,1.19,EXITO
342,2.80,2.20,EXITO
342,2.92,3.16,EXITO
282,1.97,1.17,EXITO
282,2.05,2.17,EXITO
315,1.85,1.11,EXITO
337,3.41,1.10,EXITO
282,2.17,3.12,EXITO
315,1.95,2.11,EXITO
337,3.49,2.11,EXITO
337,3.59,3.15,EXITO
338,1.45,1.05,EXITO
307,3.01,1.17,EXITO
338,1.55,2.10,EXITO
307,3.11,2.22,EXITO
338,1.65,3.11,EXITO
307,3.19,3.22,EXITO
285,0.46,1.10,EXITO
350,3.00,1.21,EXITO
350,3.20,2.17,EXITO
286,0.11,1.05,EXITO
339,4.73,1.12,EXITO
339,4.83,2.16,EXITO
339,4.91,3.17,EXITO
343,3.56,1.21,EXITO
343,3.66,2.21,EXITO
345,1.51,1.11,EXITO
343,3.74,3.25,EXITO
364,2.46,1.26,EXITO
345,1.61,2.07,EXITO
176,2.55,1.18,EXITO
354,3.27,1.05,EXITO
364,2.54,2.26,EXITO
345,1.71,3.07,EXITO
176,2.67,2.23,EXITO
336,2.70,0.99,EXITO
354,3.37,2.10,EXITO
364,2.64,3.22,EXITO
176,2.75,3.23,EXITO
354,3.45,3.10,EXITO
336,2.78,2.00,EXITO
336,2.88,3.04,EXITO
336,3.67,1.13,EXITO
294,3.70,0.99,EXITO
336,3.75,2.13,EXITO
294,3.78,2.00,EXITO
336,3.85,3.19,EXITO
352,1.33,1.10,EXITO
294,3.88,2.96,EXITO
352,1.43,2.10,EXITO
287,1.52,1.03,EXITO
339,0.64,1.24,EXITO
339,2.39,1.25,EXITO
287,1.62,2.04,EXITO
339,2.47,2.25,EXITO
287,1.70,3.08,EXITO
345,1.15,1.06,EXITO
339,2.57,3.21,EXITO
367,0.99,1.06,EXITO
345,1.25,2.07,EXITO
367,1.09,2.06,EXITO
340,0.18,1.10,EXITO
321,3.02,0.99,EXITO
321,3.12,1.99,EXITO
321,3.20,3.03,EXITO
342,0.47,1.11,EXITO
179,1.69,1.07,EXITO
317,3.51,1.13,EXITO
179,1.79,2.08,EXITO
317,3.61,2.17,EXITO
317,3.69,3.17,EXITO
309,3.27,1.22,EXITO
341,3.40,1.16,EXITO
309,3.35,2.23,EXITO
341,3.48,2.15,EXITO
309,3.45,3.19,EXITO
341,3.58,3.12,EXITO
181,0.44,1.08,EXITO
357,2.61,1.02,EXITO
357,2.71,2.07,EXITO
357,2.79,3.08,EXITO
296,2.30,1.23,EXITO
296,2.40,2.24,EXITO
296,2.48,3.28,EXITO
348,3.34,1.18,EXITO
354,2.46,1.19,EXITO
343,1.43,1.02,EXITO
354,2.54,2.20,EXITO
348,3.44,2.14,EXITO
354,2.64,3.16,EXITO
348,3.52,3.14,EXITO
341,2.06,1.01,EXITO
341,2.14,2.02,EXITO
338,2.88,1.17,EXITO
338,2.96,2.17,EXITO
341,2.26,2.98,EXITO
369,2.38,1.03,EXITO
369,2.46,2.03,EXITO
338,3.06,3.12,EXITO
347,2.59,1.20,EXITO
369,2.56,2.99,EXITO
290,2.77,1.23,EXITO
347,2.69,2.16,EXITO
320,1.78,1.03,EXITO
290,2.87,2.29,EXITO
320,1.86,2.03,EXITO
347,2.79,3.17,EXITO
290,2.93,3.29,EXITO
320,1.96,2.99,EXITO
342,4.63,1.17,EXITO
342,4.71,2.18,EXITO
342,4.81,3.15,EXITO
182,2.11,1.06,EXITO
182,2.21,2.02,EXITO
182,2.31,3.02,EXITO
344,1.17,1.07,EXITO
344,1.25,2.08,EXITO
344,1.37,3.04,EXITO
299,2.17,1.14,EXITO
299,2.29,2.10,EXITO
299,2.37,3.10,EXITO
372,1.73,1.11,EXITO
372,1.85,2.07,EXITO
357,2.45,1.28,EXITO
357,2.53,2.29,EXITO
344,3.77,1.12,EXITO
350,1.97,1.17,EXITO
293,1.99,1.18,EXITO
357,2.63,3.24,EXITO
344,3.85,2.12,EXITO
344,2.81,1.09,EXITO
344,3.95,3.17,EXITO
293,2.11,2.14,EXITO
344,2.91,2.09,EXITO
344,3.01,3.05,EXITO
374,0.59,1.20,EXITO
360,0.61,1.32,EXITO
323,2.85,1.05,EXITO
323,2.93,2.05,EXITO
323,3.03,3.01,EXITO
312,5.41,0.96,EXITO
351,1.45,1.12,EXITO
312,5.51,2.00,EXITO
312,5.59,3.00,EXITO
351,1.55,2.12,EXITO
347,2.53,1.22,EXITO
345,3.35,1.09,EXITO
347,2.61,2.23,EXITO
347,2.71,3.18,EXITO
302,2.44,1.14,EXITO
302,2.52,2.14,EXITO
302,2.62,3.10,EXITO
353,0.45,1.13,EXITO
353,0.55,2.14,EXITO
326,1.39,1.02,EXITO
326,1.49,2.07,EXITO
326,1.57,3.08,EXITO
375,2.32,1.17,EXITO
375,2.42,2.14,EXITO
347,2.80,1.25,EXITO
375,2.52,3.14,EXITO
347,2.88,2.26,EXITO
347,3.00,3.21,EXITO
295,3.22,0.99,EXITO
295,3.32,2.04,EXITO
295,3.40,3.05,EXITO
305,1.27,1.08,EXITO
305,1.37,2.09,EXITO
315,2.30,1.15,EXITO
315,2.38,2.15,EXITO
315,2.48,3.10,EXITO
350,1.04,1.10,EXITO
350,1.14,2.11,EXITO
346,2.71,1.08,EXITO
347,4.22,1.07,EXITO
347,4.30,2.08,EXITO
346,2.81,2.13,EXITO
347,4.40,3.04,EXITO
298,1.11,1.13,EXITO
298,1.23,2.14,EXITO
350,3.15,1.19,EXITO
350,3.25,2.23,EXITO
341,7.71,0.97,EXITO
350,3.33,3.23,EXITO
341,7.81,1.97,EXITO
341,7.89,3.01,EXITO
351,8.73,1.01,EXITO
351,8.81,2.01,EXITO
351,8.91,2.97,EXITO
355,3.69,1.18,EXITO
329,3.33,1.12,EXITO
355,3.77,2.19,EXITO
329,3.41,2.16,EXITO
355,3.89,3.14,EXITO
307,2.47,1.10,EXITO
329,3.49,3.17,EXITO
350,1.55,1.06,EXITO
378,3.27,1.20,EXITO
307,2.57,2.14,EXITO
350,1.63,2.08,EXITO
378,3.37,2.16,EXITO
307,2.67,3.14,EXITO
350,1.75,3.04,EXITO
378,3.45,3.17,EXITO
348,2.06,1.27,EXITO
352,1.47,1.08,EXITO
348,2.16,2.27,EXITO
352,1.57,2.08,EXITO
348,2.26,3.23,EXITO
352,2.42,1.27,EXITO
352,2.62,2.23,EXITO
325,2.52,1.16,EXITO
318,3.31,1.03,EXITO
325,2.62,2.16,EXITO
351,0.51,1.30,EXITO
318,3.39,2.04,EXITO
325,2.72,3.12,EXITO
318,3.49,3.00,EXITO
354,0.73,1.27,EXITO
358,1.96,1.15,EXITO
358,2.06,2.20,EXITO
353,1.85,1.18,EXITO
353,1.95,2.19,EXITO
353,2.05,3.15,EXITO
344,3.27,1.19,EXITO
344,3.37,2.20,EXITO
344,3.45,3.24,EXITO
361,2.54,1.28,EXITO
361,2.64,2.25,EXITO
381,2.43,1.18,EXITO
300,4.11,1.10,EXITO
361,2.74,3.25,EXITO
321,1.27,1.07,EXITO
300,4.21,2.14,EXITO
381,2.55,2.15,EXITO
321,1.35,2.09,EXITO
300,4.29,3.14,EXITO
381,2.63,3.15,EXITO
310,2.75,1.16,EXITO
321,1.47,3.06,EXITO
310,2.85,2.21,EXITO
310,2.93,3.22,EXITO
354,2.69,1.20,EXITO
354,2.77,2.20,EXITO
328,2.01,1.14,EXITO
354,2.87,3.16,EXITO
328,2.11,2.19,EXITO
328,2.19,3.19,EXITO
352,2.45,1.04,EXITO
352,2.55,2.04,EXITO
357,0.23,1.05,EXITO
352,2.65,3.00,EXITO
364,1.38,1.17,EXITO
347,2.19,1.14,EXITO
347,2.31,2.10,EXITO
355,3.19,1.21,EXITO
347,2.39,3.10,EXITO
384,2.01,0.99,EXITO
355,3.27,2.21,EXITO
384,2.13,2.04,EXITO
355,3.39,3.16,EXITO
384,2.21,3.04,EXITO
303,2.21,1.13,EXITO
303,2.29,2.13,EXITO
303,2.41,3.09,EXITO
313,2.18,1.09,EXITO
313,2.28,2.05,EXITO
313,2.36,3.05,EXITO
356,3.43,1.17,EXITO
331,2.13,1.06,EXITO
356,3.51,2.17,EXITO
323,2.85,1.27,EXITO
360,3.81,1.24,EXITO
331,2.23,2.02,EXITO
323,2.93,2.28,EXITO
356,3.61,3.13,EXITO
331,2.31,3.03,EXITO
360,3.91,2.20,EXITO
323,3.05,3.23,EXITO
360,3.99,3.20,EXITO
365,1.81,1.19,EXITO
358,2.23,1.24,EXITO
365,1.91,2.15,EXITO
358,2.31,2.29,EXITO
365,1.99,3.15,EXITO
362,2.28,1.19,EXITO
362,2.38,2.20,EXITO
362,2.46,3.24,EXITO
326,0.37,1.13,EXITO
362,0.42,1.09,EXITO
327,0.13,1.03,EXITO
350,2.05,1.23,EXITO
350,2.13,2.23,EXITO
306,1.78,1.13,EXITO
350,2.25,3.18,EXITO
333,1.22,0.99,EXITO
306,1.88,2.13,EXITO
306,1.98,3.09,EXITO
333,1.34,2.04,EXITO
360,1.09,1.02,EXITO
368,1.07,1.10,EXITO
316,1.89,1.19,EXITO
368,1.17,2.11,EXITO
360,1.21,2.03,EXITO
316,1.99,2.20,EXITO
359,1.81,1.17,EXITO
359,1.89,2.18,EXITO
359,1.99,3.23,EXITO
358,3.22,1.05,EXITO
358,3.30,2.05,EXITO
355,4.58,1.11,EXITO
358,3.40,3.10,EXITO
355,4.66,2.11,EXITO
363,1.82,1.10,EXITO
363,1.90,2.10,EXITO
355,4.76,3.16,EXITO
363,2.00,3.15,EXITO
387,3.58,1.21,EXITO
387,3.66,2.22,EXITO
387,3.76,3.18,EXITO
328,2.05,1.11,EXITO
370,1.33,1.04,EXITO
370,1.41,2.05,EXITO
328,2.15,2.17,EXITO
318,1.47,1.09,EXITO
370,1.53,3.01,EXITO
361,0.65,1.29,EXITO
318,1.57,2.06,EXITO
318,1.67,3.06,EXITO
362,1.47,1.08,EXITO
362,1.57,2.09,EXITO
362,1.67,3.06,EXITO
330,0.66,1.27,EXITO
365,3.54,0.96,EXITO
365,3.62,1.97,EXITO
365,3.72,3.01,EXITO
365,0.33,1.05,EXITO
389,1.43,1.11,EXITO
389,1.51,2.11,EXITO
353,3.33,1.19,EXITO
366,0.14,1.05,EXITO
389,1.63,3.07,EXITO
353,3.41,2.19,EXITO
353,3.51,3.15,EXITO
333,1.28,1.07,EXITO
333,1.36,2.08,EXITO
373,1.54,1.02,EXITO
362,3.31,0.98,EXITO
373,1.64,2.02,EXITO
321,1.47,1.02,EXITO
362,3.41,2.02,EXITO
321,1.57,2.03,EXITO
362,3.49,3.02,EXITO
366,2.49,1.25,EXITO
309,3.94,1.21,EXITO
366,2.59,2.30,EXITO
309,4.04,2.26,EXITO
366,2.65,3.32,EXITO
309,4.12,3.25,EXITO
362,2.56,1.28,EXITO
362,2.64,2.29,EXITO
362,2.76,3.25,EXITO
368,0.60,1.19,EXITO
368,1.91,1.12,EXITO
368,2.01,2.16,EXITO
368,2.09,3.16,EXITO
367,2.16,1.25,EXITO
367,2.26,2.21,EXITO
392,2.25,1.19,EXITO
365,0.76,1.07,EXITO
392,2.33,2.19,EXITO
367,2.36,3.22,EXITO
392,2.43,3.24,EXITO
355,2.42,1.11,EXITO
365,2.13,1.13,EXITO
365,2.23,2.18,EXITO
335,2.49,1.24,EXITO
365,2.31,3.19,EXITO
335,2.57,2.28,EXITO
335,2.65,3.28,EXITO
323,2.92,1.10,EXITO
323,3.00,2.11,EXITO
323,3.10,3.06,EXITO
375,3.42,1.22,EXITO
375,3.52,2.18,EXITO
366,1.37,0.98,EXITO
375,3.60,3.18,EXITO
366,1.47,1.99,EXITO
366,1.57,3.03,EXITO
356,1.53,1.14,EXITO
312,3.42,1.15,EXITO
369,2.71,1.14,EXITO
312,3.50,2.15,EXITO
369,2.79,2.14,EXITO
312,3.60,3.20,EXITO
369,2.87,3.11,EXITO
370,2.04,1.10,EXITO
370,2.12,2.11,EXITO
370,2.24,3.06,EXITO
368,2.03,1.17,EXITO
368,2.11,2.17,EXITO
368,2.23,3.12,EXITO
371,0.32,1.13,EXITO
369,1.75,1.11,EXITO
369,1.83,2.12,EXITO
357,1.63,1.16,EXITO
357,1.71,2.16,EXITO
369,1.95,3.08,EXITO
326,2.55,1.27,EXITO
357,1.83,3.11,EXITO
371,4.54,1.12,EXITO
326,2.65,2.23,EXITO
371,4.62,2.13,EXITO
326,2.73,3.23,EXITO
371,4.72,3.09,EXITO
372,1.88,1.03,EXITO
372,1.96,2.04,EXITO
372,2.06,3.09,EXITO
372,0.35,1.07,EXITO
378,2.63,1.20,EXITO
378,2.71,2.21,EXITO
337,3.83,1.25,EXITO
378,2.83,3.16,EXITO
329,0.29,1.06,EXITO
337,3.91,2.25,EXITO
373,0.31,1.04,EXITO
337,4.01,3.21,EXITO
372,1.51,1.01,EXITO
315,2.87,1.08,EXITO
372,1.61,2.06,EXITO
372,1.69,3.07,EXITO
315,2.97,2.13,EXITO
372,2.72,1.24,EXITO
315,3.05,3.13,EXITO
372,2.82,2.29,EXITO
372,2.90,3.29,EXITO
375,1.25,1.02,EXITO
375,1.37,2.03,EXITO
336,1.80,1.13,EXITO
336,1.92,2.09,EXITO
336,2.00,3.10,EXITO
360,2.19,1.18,EXITO
360,2.27,2.18,EXITO
360,2.37,3.14,EXITO
330,1.97,1.14,EXITO
330,2.07,2.19,EXITO
330,2.15,3.20,EXITO
363,0.29,1.09,EXITO
339,2.30,1.11,EXITO
339,2.40,2.15,EXITO
339,2.50,3.15,EXITO
381,2.83,1.07,EXITO
381,2.93,2.07,EXITO
377,1.65,1.10,EXITO
375,2.37,1.27,EXITO
381,3.03,3.03,EXITO
374,2.99,1.09,EXITO
377,1.75,2.15,EXITO
374,3.07,2.10,EXITO
375,2.47,2.23,EXITO
377,1.83,3.16,EXITO
375,2.57,3.24,EXITO
374,3.17,3.14,EXITO
364,0.87,1.04,EXITO
364,0.97,2.04,EXITO
332,2.24,1.18,EXITO
332,2.34,2.22,EXITO
375,3.76,1.08,EXITO
317,3.89,1.26,EXITO
375,3.84,2.08,EXITO
317,3.97,2.26,EXITO
375,3.94,3.04,EXITO
317,4.07,3.22,EXITO
333,2.46,1.25,EXITO
333,2.66,2.20,EXITO
342,2.21,1.19,EXITO
342,2.31,2.20,EXITO
342,2.41,3.25,EXITO
339,3.97,1.20,EXITO
339,4.07,2.25,EXITO
339,4.15,3.24,EXITO
335,0.58,1.17,EXITO
384,2.57,1.02,EXITO
384,2.67,2.07,EXITO
378,2.49,1.11,EXITO
384,2.77,3.07,EXITO
378,2.57,2.10,EXITO
378,2.69,3.06,EXITO
378,1.27,1.09,EXITO
378,1.35,2.08,EXITO
378,1.47,3.04,EXITO
380,3.14,1.00,EXITO
336,0.62,1.09,EXITO
366,3.01,0.99,EXITO
380,3.24,2.05,EXITO
376,3.19,1.24,EXITO
380,3.32,3.05,EXITO
366,3.11,2.03,EXITO
376,3.27,2.24,EXITO
381,0.40,1.21,EXITO
366,3.19,3.03,EXITO
376,3.37,3.20,EXITO
337,0.55,1.05,EXITO
337,0.67,2.05,EXITO
345,2.26,1.16,EXITO
334,3.12,1.21,EXITO
334,3.22,2.21,EXITO
345,2.36,2.21,EXITO
345,2.44,3.22,EXITO
334,3.32,3.17,EXITO
396,2.60,1.12,EXITO
396,2.70,2.12,EXITO
381,1.51,1.03,EXITO
396,2.80,3.08,EXITO
320,3.21,1.15,EXITO
387,2.03,1.09,EXITO
381,1.61,2.02,EXITO
320,3.31,2.19,EXITO
387,2.11,2.09,EXITO
320,3.39,3.19,EXITO
348,0.34,1.03,EXITO
387,2.23,3.03,EXITO
341,2.56,1.13,EXITO
341,2.66,2.13,EXITO
341,2.76,3.09,EXITO
339,1.20,1.02,EXITO
382,2.01,1.16,EXITO
379,1.95,1.22,EXITO
382,2.09,2.16,EXITO
339,1.34,1.99,EXITO
383,2.16,1.21,EXITO
379,2.07,2.18,EXITO
382,2.19,3.12,EXITO
383,2.26,2.22,EXITO
369,2.51,1.17,EXITO
369,2.61,2.18,EXITO
369,2.71,3.13,EXITO
384,0.42,1.16,EXITO
381,0.67,1.25,EXITO
383,1.62,1.07,EXITO
383,1.72,2.07,EXITO
383,1.82,3.11,EXITO
389,1.89,1.15,EXITO
382,0.48,1.22,EXITO
389,2.01,2.11,EXITO
386,0.17,1.07,EXITO
389,2.09,3.11,EXITO
323,2.23,1.22,EXITO
385,1.58,1.10,EXITO
323,2.33,2.22,EXITO
349,2.34,1.20,EXITO
385,1.68,2.11,EXITO
399,2.61,1.21,EXITO
323,2.43,3.18,EXITO
349,2.44,2.25,EXITO
399,2.69,2.21,EXITO
349,2.52,3.25,EXITO
344,2.30,1.16,EXITO
399,2.79,3.17,EXITO
360,0.60,1.19,EXITO
344,2.40,2.21,EXITO
337,3.24,1.09,EXITO
344,2.48,3.22,EXITO
341,2.22,1.31,EXITO
337,3.34,2.10,EXITO
341,2.30,2.32,EXITO
337,3.42,3.13,EXITO
341,2.42,3.27,EXITO
385,1.85,1.05,EXITO
385,1.95,2.04,EXITO
339,0.18,1.01,EXITO
385,2.05,3.00,EXITO
374,2.42,1.01,EXITO
372,2.31,1.26,EXITO
374,2.50,2.00,EXITO
372,2.39,2.26,EXITO
383,1.53,1.09,EXITO
374,2.62,2.96,EXITO
372,2.51,3.22,EXITO
383,1.71,2.05,EXITO
347,1.65,1.11,EXITO
347,1.73,2.11,EXITO
326,2.26,1.16,EXITO
326,2.36,2.12,EXITO
388,1.41,1.02,EXITO
326,2.44,3.13,EXITO
388,1.51,1.98,EXITO
361,2.36,1.21,EXITO
388,1.61,2.98,EXITO
361,2.46,2.21,EXITO
377,1.33,1.02,EXITO
402,2.56,0.99,EXITO
377,1.43,2.07,EXITO
402,2.66,2.04,EXITO
387,3.19,1.10,EXITO
377,1.53,3.07,EXITO
402,2.76,3.04,EXITO
387,3.27,2.10,EXITO
387,3.37,3.06,EXITO
392,3.45,1.17,EXITO
392,3.53,2.17,EXITO
392,3.63,3.21,EXITO
357,3.42,1.18,EXITO
375,2.07,1.17,EXITO
357,3.52,2.14,EXITO
375,2.17,2.13,EXITO
357,3.62,3.14,EXITO
375,2.27,3.13,EXITO
340,2.88,0.95,EXITO
352,3.65,1.13,EXITO
340,2.96,1.95,EXITO
352,3.75,2.09,EXITO
340,3.06,3.00,EXITO
352,3.83,3.09,EXITO
395,0.54,1.17,EXITO
385,2.76,1.18,EXITO
385,2.82,2.19,EXITO
385,2.94,3.15,EXITO
363,1.86,1.14,EXITO
363,1.96,2.20,EXITO
363,2.02,3.21,EXITO
390,2.39,1.26,EXITO
390,2.49,2.21,EXITO
349,3.01,1.20,EXITO
349,3.09,2.20,EXITO
390,2.59,3.22,EXITO
349,3.19,3.24,EXITO
329,2.88,1.16,EXITO
329,2.96,2.16,EXITO
329,3.06,3.12,EXITO
360,2.05,1.15,EXITO
343,5.30,1.21,EXITO
360,2.13,2.15,EXITO
343,5.38,2.22,EXITO
360,2.23,3.12,EXITO
393,0.43,1.05,EXITO
343,5.48,3.18,EXITO
390,2.85,1.14,EXITO
393,0.54,2.01,EXITO
390,2.93,2.15,EXITO
343,2.03,1.13,EXITO
380,3.09,1.15,EXITO
393,0.64,3.01,EXITO
390,3.03,3.10,EXITO
343,2.15,2.08,EXITO
380,3.19,2.11,EXITO
365,1.21,1.09,EXITO
405,3.19,1.04,EXITO
343,2.23,3.09,EXITO
380,3.27,3.11,EXITO
405,3.27,2.05,EXITO
365,1.33,2.05,EXITO
352,0.83,1.10,EXITO
405,3.37,3.00,EXITO
352,0.95,2.12,EXITO
378,2.83,1.05,EXITO
378,2.93,2.05,EXITO
396,2.51,1.28,EXITO
378,3.03,3.10,EXITO
396,2.61,2.28,EXITO
396,2.71,3.23,EXITO
363,0.98,0.99,EXITO
355,3.05,1.00,EXITO
355,3.13,2.01,EXITO
363,1.12,2.04,EXITO
388,2.68,1.04,EXITO
